sim_swap_time_gap_minutes,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length,recent_sim_activation_days,num_sim_changes_last_30d,previous_sim_holder_tenure_days,account_age_days,ip_change_flag,sim_swap_flag
9414,0,1,0,1,0.56,59,5,374,1158,1,1
7115,1,1,1,1,0.22,84,4,548,606,1,1
3211,1,0,1,0,0.79,301,3,924,229,1,1
9265,0,1,1,0,0.25,202,4,72,719,0,1
7481,1,0,1,0,0.49,223,1,1056,158,0,1
2671,1,0,0,1,0.66,59,0,615,870,1,1
569,0,1,0,1,0.76,267,0,437,384,1,1
2164,1,0,1,1,0.76,112,4,590,972,0,1
2888,0,0,1,1,0.62,113,0,668,522,0,1
6688,1,1,1,0,0.6,215,2,557,1652,1,1
7985,1,1,1,0,0.73,365,3,749,350,1,1
419,0,1,0,0,0.25,207,4,665,195,0,1
560,0,0,0,1,0.58,230,3,665,649,1,1
2878,0,1,1,0,0.41,275,0,303,1676,0,1
4748,0,1,0,1,0.82,82,4,110,1819,0,1
719,0,1,1,1,0.44,78,4,419,918,1,1
4117,0,0,1,0,0.74,217,2,869,836,0,0
5169,0,1,1,0,0.96,323,2,338,1799,0,1
5922,0,0,0,0,0.33,261,2,594,1752,1,0
7890,0,1,1,0,0.26,214,3,213,1097,1,1
5826,0,1,0,1,0.41,114,4,560,201,1,1
8346,1,1,1,0,0.61,181,1,110,1539,1,1
5498,1,1,0,0,0.11,4,4,868,1198,1,1
431,0,0,1,1,0.54,44,4,896,613,1,1
3368,0,0,1,0,0.6,236,1,420,601,0,0
2251,1,1,0,1,0.91,140,5,629,315,0,1
5075,1,1,1,0,0.99,69,5,611,1125,1,1
4321,1,0,1,1,0.16,192,3,443,629,1,1
7414,0,1,1,0,0.02,257,1,286,1617,0,1
899,1,1,0,1,0.85,115,1,586,1160,0,1
358,0,0,0,1,0.49,242,0,1029,722,0,0
9504,0,0,1,1,0.8,184,0,276,1797,1,1
9266,1,0,0,1,0.85,232,3,189,451,1,1
714,1,1,0,0,0.42,111,3,1089,996,1,1
639,1,1,0,1,0.71,364,0,1057,177,0,1
909,0,0,0,0,0.65,268,1,593,1824,0,0
8540,1,1,0,1,0.15,35,3,1049,353,0,1
7716,1,1,0,1,0.39,117,3,1006,1016,0,1
7947,0,1,1,1,0.02,172,3,993,832,1,1
6270,0,1,0,1,0.9,28,5,530,143,1,1
882,0,1,1,0,0.63,350,3,125,569,0,1
4717,0,0,1,1,0.3,307,3,1075,886,0,1
14,0,0,1,1,0.73,66,2,1018,353,1,1
3090,1,0,0,0,0.01,146,3,509,417,1,1
1270,0,1,0,1,0.8,292,5,858,204,0,1
7577,1,0,1,1,0.58,93,3,346,1083,0,1
7658,0,0,1,1,0.84,256,0,408,926,0,0
9465,0,0,0,0,0.34,275,0,934,1287,0,0
8246,0,0,1,1,0.14,352,3,184,1386,1,1
6821,0,0,1,0,0.15,261,3,661,1131,0,0
752,0,0,1,0,0.95,234,5,861,603,0,0
3054,1,1,1,0,0.79,269,4,990,125,0,1
4784,1,0,0,1,0.56,184,4,972,1680,1,1
7574,0,0,0,0,0.51,216,0,425,899,0,0
6359,0,0,1,1,0.76,261,3,74,116,0,1
4145,0,0,0,0,0.51,200,1,358,1695,0,0
5499,0,0,1,0,0.82,150,2,631,1163,1,0
7239,0,1,1,0,0.79,199,1,654,443,0,0
6541,1,0,0,1,0.78,91,0,544,1777,1,1
4431,1,1,0,1,0.75,148,5,153,539,0,1
4857,0,0,0,0,0.35,74,5,618,1812,0,0
81,0,1,1,1,0.74,251,1,627,265,0,1
2871,0,1,0,0,0.85,133,4,273,679,0,0
1479,0,1,1,0,0.44,237,0,936,243,1,1
9861,1,1,1,0,0.49,94,2,968,1484,1,1
9580,0,0,0,1,0.75,48,4,750,1303,0,0
2947,1,1,1,1,0.93,260,1,998,544,0,1
4331,1,0,0,0,0.32,225,0,481,1780,1,0
6521,0,0,1,1,0.13,78,4,399,607,0,1
8769,1,1,0,1,0.82,174,0,618,1269,1,1
2336,0,1,0,1,0.36,134,4,284,91,0,1
5081,0,0,0,0,0.66,235,5,847,767,0,0
227,1,1,0,0,0.62,362,3,1032,624,0,1
7366,0,1,1,1,0.61,12,1,181,503,0,1
2249,1,0,1,0,0.76,73,5,718,1205,1,1
115,0,1,0,0,0.08,132,5,233,1216,0,1
693,0,1,1,0,0.7,150,5,766,1256,0,1
4978,1,1,0,0,0.84,134,1,931,324,0,1
3027,1,0,0,1,0.65,69,3,571,1482,1,1
9932,1,1,1,0,0.22,326,0,456,462,0,1
8102,1,0,1,1,0.21,358,2,266,1773,0,1
10037,0,1,0,0,0.74,229,0,954,1616,0,0
447,0,1,1,1,0.23,357,5,962,963,1,1
9695,0,1,0,1,0.39,32,2,197,1629,0,1
444,1,0,1,1,0.57,194,0,361,1190,1,1
6234,1,0,1,0,0.02,104,4,865,95,0,1
7828,0,0,0,0,0.04,307,4,414,1350,0,0
7631,0,0,0,0,0.18,26,1,1085,1019,1,0
4945,0,0,0,1,0.74,178,1,940,1238,0,0
6282,0,1,0,1,0.47,234,3,949,1082,0,1
5210,0,1,0,0,0.4,169,2,613,769,0,0
8244,0,0,0,0,0.46,134,0,593,1756,1,0
3581,1,0,1,1,0.48,47,1,347,1141,1,1
4677,1,0,0,1,0.02,79,3,909,905,0,1
6685,0,0,1,1,0.32,161,4,70,1313,1,1
2005,1,0,0,0,0.22,352,0,1057,172,1,1
343,0,1,0,1,0.43,79,3,520,366,1,1
610,1,0,0,1,0.57,78,1,1066,62,1,1
6645,1,1,0,1,0.58,106,0,605,278,1,1
1655,1,0,0,0,0.69,123,2,390,961,0,0
8162,0,0,1,1,0.86,248,2,605,185,0,1
2381,0,1,0,0,0.42,117,3,428,946,1,1
439,1,0,1,1,0.43,209,5,648,1184,1,1
6170,0,1,1,1,0.81,227,1,1063,635,1,1
2178,0,1,1,1,0.16,157,3,701,1806,1,1
5349,0,0,1,0,0.88,359,3,366,521,1,0
2416,1,0,0,0,0.86,43,5,279,281,0,0
7217,0,0,1,1,0.91,296,4,538,78,1,1
8927,1,1,0,1,0.28,253,0,324,1542,1,1
3011,1,1,0,0,0.94,99,1,164,1001,1,1
2268,1,0,0,1,1.0,342,2,592,1227,0,1
7672,1,1,0,1,0.99,123,2,35,1205,1,1
834,0,0,0,0,0.26,141,5,135,806,1,0
7331,0,1,0,0,0.79,87,4,774,1671,1,0
313,0,1,0,1,0.75,7,2,1001,1479,1,1
4244,1,1,0,1,0.35,96,1,949,858,1,1
8746,0,0,1,0,0.4,297,5,1064,1148,0,0
1255,1,1,1,1,0.61,123,0,1036,613,0,1
4243,1,0,0,1,0.5,265,4,1086,1245,0,1
6744,0,0,1,1,0.94,61,5,205,1597,1,1
684,0,1,1,1,0.58,153,0,1069,31,1,1
9162,0,1,1,0,0.58,95,3,609,1547,0,1
3591,0,1,1,1,0.79,292,3,197,550,1,1
9311,1,0,0,0,0.06,224,3,263,1128,0,0
6178,1,1,0,0,0.02,266,1,972,1049,1,1
7562,1,1,0,0,0.27,330,0,854,20,0,1
9304,0,0,0,1,0.08,364,2,680,433,1,0
9575,0,0,0,1,0.27,16,3,701,1304,1,0
7498,0,0,1,1,0.64,31,0,792,1472,0,1
6587,0,1,0,1,0.63,221,0,883,1011,1,1
5816,0,0,1,0,0.6,212,3,276,1358,1,0
8178,0,0,1,1,0.1,61,5,684,656,0,1
7280,1,0,1,0,0.72,142,3,119,1393,0,1
9960,0,0,0,0,0.68,201,5,959,567,0,0
3236,1,1,1,0,0.94,127,1,209,406,1,1
205,1,0,0,0,0.19,260,1,590,152,0,0
10017,0,1,1,1,0.11,195,0,175,1505,0,1
3372,0,0,1,1,0.16,242,5,737,823,1,1
6612,1,0,0,0,0.21,185,0,238,271,1,0
7654,0,0,0,0,0.95,214,1,320,1609,1,0
6255,0,1,1,0,0.4,99,2,974,1357,1,1
2948,0,1,0,1,0.35,84,0,1006,1186,1,1
8020,1,0,1,1,0.6,313,0,985,79,1,1
6254,1,1,1,0,0.56,101,4,491,1686,1,1
4325,0,1,0,0,0.95,365,4,333,939,0,0
4762,0,0,1,1,0.71,52,4,905,873,1,1
7776,0,1,0,1,0.33,207,2,738,1401,0,1
3101,0,1,1,1,0.57,19,5,783,1158,0,1
6776,0,1,1,0,0.0,52,3,593,732,0,1
3899,1,1,1,0,0.4,191,1,386,948,0,1
8896,1,0,1,1,0.93,250,3,1065,1185,0,1
2620,1,1,1,0,0.61,343,5,591,1047,1,1
2671,1,0,1,0,0.02,188,3,432,1174,1,1
8509,0,1,0,1,0.37,202,4,742,540,0,1
4951,1,0,1,1,0.19,242,3,968,1566,0,1
1421,1,1,0,1,0.69,32,5,951,1440,0,1
4655,0,1,0,0,0.35,9,5,909,1331,1,1
1833,1,0,0,1,0.07,327,2,213,231,1,1
3856,1,1,0,1,0.05,223,3,471,1203,1,1
6064,0,0,0,0,0.41,270,4,497,1624,1,0
1256,1,0,1,0,0.9,155,3,18,691,1,1
9914,0,0,0,1,0.22,171,4,1034,157,1,0
7659,0,1,0,0,0.54,358,2,1017,707,1,0
4095,1,1,1,0,0.74,238,0,411,649,0,1
4511,0,0,0,1,0.62,116,0,1044,990,1,0
3580,1,1,1,0,0.85,152,4,1004,790,1,1
7914,0,0,1,1,0.18,55,0,997,1200,0,1
2142,1,1,0,1,0.37,186,2,713,1107,1,1
8068,0,1,1,0,0.1,205,5,172,1396,0,1
7496,1,1,1,0,0.45,236,2,129,1647,1,1
9681,1,1,0,1,0.98,184,2,212,1782,0,1
9838,1,0,1,1,0.95,330,1,796,1464,0,1
7791,1,1,1,1,0.01,93,2,1026,686,0,1
10052,1,1,0,1,0.16,53,5,807,1441,0,1
3972,1,1,0,0,0.19,343,3,187,1536,0,1
5741,0,1,0,0,0.56,216,1,459,1286,0,0
2262,0,1,0,0,0.21,336,1,902,1475,0,0
5037,1,1,1,0,0.43,317,0,1025,1363,1,1
6779,0,0,0,0,0.94,169,3,46,1013,1,0
8910,1,0,1,1,0.7,153,0,863,1301,1,1
3549,0,0,1,1,0.03,298,0,909,1645,1,1
2515,0,0,0,0,0.04,257,1,931,463,1,0
6983,1,1,0,0,0.88,226,1,43,760,0,0
2318,0,0,0,0,0.39,286,4,295,1105,0,0
9508,0,0,0,1,0.42,137,2,539,1816,0,0
8199,1,1,1,0,0.97,288,0,1045,164,0,1
6024,1,0,1,1,0.87,19,1,1028,1390,0,1
7149,1,1,0,1,0.64,28,1,542,733,1,1
9167,0,1,0,0,0.6,284,5,973,1016,1,0
8890,1,1,0,1,0.01,354,5,97,1422,1,1
6022,1,1,1,0,0.43,173,0,449,1253,1,1
1342,1,1,1,0,0.35,232,5,865,1045,0,1
2769,1,1,0,1,0.89,28,2,466,336,1,1
6065,1,1,1,1,0.96,259,5,778,647,0,1
5405,0,0,0,0,0.72,81,4,300,1401,0,0
5270,0,1,0,1,0.7,352,3,852,1533,1,1
9266,0,0,1,0,0.57,86,5,97,563,0,0
6335,1,0,0,1,0.37,299,4,716,83,0,1
9089,1,1,0,0,0.65,77,1,200,1065,0,0
6009,1,1,1,1,0.62,124,0,653,433,0,1
6925,0,1,1,0,0.39,300,4,467,1058,1,1
6022,0,1,0,0,0.97,162,2,2,530,0,0
2583,1,0,1,0,0.81,205,5,485,602,0,1
5597,0,1,1,0,0.61,350,5,1067,1437,1,1
5007,0,0,1,0,0.55,30,0,309,1288,1,0
90,1,0,0,1,0.75,218,3,200,392,1,1
8731,1,0,1,0,0.83,243,4,262,1377,1,1
7195,1,0,0,1,0.62,46,3,342,491,0,1
3208,0,0,1,0,0.37,293,5,815,118,1,1
5237,1,1,1,1,0.68,269,4,273,730,0,1
788,0,0,0,0,0.23,341,0,442,1084,0,0
6311,1,0,0,1,0.11,324,2,410,869,1,1
7670,1,1,0,1,0.41,319,1,280,736,1,1
9499,1,0,1,1,0.09,294,3,480,122,0,1
3725,1,1,1,1,0.9,116,2,516,1272,1,1
2993,0,1,0,1,0.08,231,4,687,329,0,1
5871,1,0,0,1,0.8,349,5,377,723,0,1
2777,0,1,1,1,0.29,91,4,376,864,0,1
8588,0,0,0,1,0.33,226,4,750,1431,1,0
8143,1,0,1,1,0.76,38,2,900,847,1,1
5234,1,1,1,0,0.03,281,4,1030,268,1,1
2352,1,0,0,1,0.17,166,2,677,28,1,1
2719,0,0,0,0,0.61,210,5,1091,72,1,0
4901,0,0,0,1,0.93,51,4,17,900,0,0
4556,0,0,1,1,0.39,360,2,460,963,0,1
7682,1,1,1,1,0.48,112,4,631,898,0,1
9384,1,0,1,0,0.19,135,0,963,880,0,1
3588,0,0,0,0,0.37,4,0,918,427,0,0
4814,0,1,0,0,0.99,162,2,1046,532,1,0
6536,0,0,1,1,0.41,279,3,279,1028,0,1
1206,1,1,0,0,0.46,190,2,949,1495,0,1
9666,1,1,0,1,0.62,67,5,383,1564,0,1
9821,1,0,0,0,0.73,39,5,776,61,1,0
1232,1,0,1,0,0.51,136,3,959,588,0,1
1280,0,0,0,1,0.85,347,2,862,1086,1,1
6960,1,0,0,0,0.41,178,5,37,237,1,0
9959,1,1,1,1,0.41,63,5,570,550,0,1
7794,0,0,0,1,0.86,292,0,1042,1381,1,0
2457,1,1,0,0,0.9,80,0,621,489,0,1
827,0,1,1,1,0.04,305,5,26,158,1,1
8159,0,0,0,1,0.42,170,3,941,794,1,0
8524,0,0,0,1,0.3,320,2,620,1228,1,0
1143,1,1,0,0,0.61,325,1,567,1228,0,1
8514,0,1,0,0,0.01,317,4,878,537,0,0
5411,1,1,1,1,0.96,101,2,968,1803,0,1
4568,1,1,0,1,0.18,342,0,331,594,1,1
4191,1,0,0,1,0.19,283,1,782,556,1,1
5228,0,1,0,1,0.37,66,0,148,1743,0,1
797,1,0,0,1,0.38,73,5,140,824,1,1
1936,0,0,1,1,0.73,68,2,763,1365,0,1
7411,1,1,1,0,0.68,50,5,628,1641,1,1
5099,1,1,0,1,0.21,323,2,974,45,1,1
2385,1,1,1,1,0.81,74,2,64,939,1,1
6734,0,1,1,0,0.89,19,4,264,1772,1,1
1013,0,1,1,1,0.52,235,0,291,1052,1,1
1846,1,1,0,0,0.5,61,5,868,1171,1,1
3129,0,1,1,1,0.61,150,3,359,97,1,1
3339,1,0,0,0,0.31,334,5,201,950,1,1
2678,0,1,0,0,0.61,29,2,413,1491,1,1
5684,1,0,0,0,0.5,112,1,1032,469,0,0
5540,1,1,1,0,0.06,244,5,357,736,1,1
6809,1,1,1,1,0.76,9,0,886,775,0,1
7933,0,1,1,1,0.48,187,5,393,662,0,1
8207,1,0,0,0,0.49,85,4,482,1745,1,0
6023,0,1,1,0,0.22,251,2,69,1267,0,1
2114,1,0,0,0,0.53,176,5,137,164,1,1
9852,0,1,1,1,0.97,295,5,962,1446,0,1
8950,0,1,1,0,0.42,88,5,148,1633,0,1
5333,0,0,1,0,0.42,361,5,609,1697,1,1
7545,0,1,1,1,0.13,246,4,710,559,0,1
9967,0,1,1,1,0.46,268,3,1087,779,0,1
6514,1,0,0,1,0.9,354,5,8,1509,1,1
2243,1,1,0,0,0.24,123,1,985,1096,0,1
5750,1,0,1,1,0.27,333,1,195,870,1,1
5431,1,1,0,1,0.65,203,2,489,1518,0,1
9307,0,1,1,0,0.21,35,3,153,1303,1,1
5770,0,1,1,1,0.98,341,1,182,926,0,1
7488,0,1,0,0,0.93,96,3,671,853,1,0
152,1,1,0,0,0.22,220,3,938,1493,1,1
817,0,1,0,0,0.61,169,5,114,1700,0,0
1739,1,1,0,1,0.52,141,1,834,337,1,1
4488,0,1,0,0,0.24,152,2,188,1178,1,1
2601,1,0,0,0,0.7,297,4,852,266,0,0
6768,0,0,1,0,0.58,65,0,661,20,1,0
221,1,0,1,0,0.28,295,3,962,873,1,1
9035,0,0,1,1,0.43,40,3,971,124,1,1
6090,0,0,1,1,0.43,158,4,930,63,0,1
3422,1,1,1,0,0.4,175,4,305,1118,1,1
4520,0,1,0,1,0.05,287,2,375,815,0,1
3046,0,0,0,0,0.76,160,1,472,694,0,0
6795,1,0,0,1,0.42,262,4,961,1395,0,1
903,0,0,0,1,0.46,97,3,823,866,1,1
6619,1,0,1,1,0.48,287,2,597,1500,1,1
8290,0,1,0,1,0.43,189,2,362,924,0,1
5480,1,1,0,1,0.84,48,4,460,1326,0,1
1399,1,0,1,1,0.22,29,5,865,846,0,1
1201,0,0,0,0,0.9,293,3,1001,1344,0,0
4458,1,1,1,0,0.04,147,4,957,1789,1,1
7823,0,0,0,0,0.65,292,5,1012,1379,1,0
7730,0,1,1,0,0.38,101,1,627,225,1,1
9725,1,1,1,1,0.11,4,2,617,273,1,1
7088,1,1,1,0,0.1,77,4,106,644,1,1
64,0,1,1,1,0.72,363,5,480,1741,1,1
9989,0,0,1,1,0.29,200,5,327,1544,1,1
9567,0,0,1,1,0.4,209,4,810,1332,1,1
8953,0,0,0,0,0.01,145,0,983,202,1,0
3256,1,0,0,0,0.56,130,2,937,1087,1,1
203,0,0,1,0,0.37,109,2,346,614,0,1
6769,0,1,0,0,0.05,304,5,573,1653,1,1
9429,1,0,1,0,0.11,27,4,43,121,1,1
3586,0,0,0,0,0.4,191,0,186,349,0,0
8884,0,0,1,1,0.74,168,5,907,21,1,1
5608,0,1,0,1,0.55,333,3,207,1534,0,1
2646,1,1,1,0,0.9,275,1,144,321,1,1
6281,1,1,0,0,0.97,209,2,813,540,1,1
5160,1,0,0,1,0.54,180,0,949,930,1,1
2796,1,0,1,0,0.89,147,0,165,1193,1,1
2708,1,0,0,1,0.16,114,4,768,869,1,1
2173,1,1,1,0,0.18,111,2,921,177,0,1
202,0,1,1,0,0.26,267,0,683,1553,1,1
3149,1,0,1,1,0.58,43,5,747,1181,0,1
4653,1,0,1,0,0.14,47,0,910,22,1,1
8465,1,0,0,0,0.7,9,5,438,585,1,0
9213,1,1,0,1,0.49,296,4,183,533,1,1
3445,1,1,0,1,0.19,333,3,400,1010,0,1
2244,0,0,1,0,0.9,359,0,437,764,1,0
4634,1,0,0,0,0.95,190,1,110,1678,0,0
789,1,1,1,1,0.89,127,0,801,1561,1,1
727,0,0,1,1,0.38,267,5,710,329,1,1
2275,0,0,0,0,0.68,209,1,697,1430,1,0
3369,0,1,0,0,0.57,42,5,252,1690,0,0
10047,0,1,1,0,0.73,4,0,858,174,1,1
8851,0,0,1,1,0.15,88,2,137,596,1,1
5104,0,1,0,0,0.97,337,4,303,1148,1,0
501,1,0,1,0,0.82,53,3,567,92,1,1
8614,1,0,1,1,0.36,111,5,259,699,0,1
6114,0,0,0,1,0.25,337,0,1006,293,1,0
4736,1,0,1,0,0.41,77,2,918,956,1,1
9603,1,1,1,0,0.92,313,0,1078,552,0,1
6690,1,0,0,1,0.69,335,3,679,1126,1,1
8238,0,0,1,0,0.75,311,0,597,1603,1,0
4632,0,0,0,1,0.94,60,0,493,899,1,0
2290,1,0,1,0,0.4,251,2,416,954,0,1
3201,1,0,1,1,0.05,118,5,789,413,0,1
8191,0,0,0,1,0.2,80,0,34,237,0,0
6605,0,1,0,1,0.31,344,2,226,701,1,1
8110,0,0,1,0,0.21,356,1,568,55,1,0
5815,0,0,1,0,0.25,257,3,211,384,0,0
2125,0,1,0,0,0.46,115,4,771,571,0,0
2052,0,1,1,1,0.44,80,0,343,1442,1,1
6066,1,1,1,0,0.08,92,3,322,1510,1,1
3016,0,0,0,0,0.48,223,0,1042,1319,1,0
9014,1,1,0,0,0.95,250,2,790,21,0,1
5364,0,1,1,1,0.5,135,5,787,1518,0,1
9008,1,0,0,0,0.48,206,2,446,467,0,0
7763,1,0,1,1,0.48,324,4,752,417,1,1
1189,0,0,1,0,0.74,349,2,866,997,1,1
6156,0,1,1,1,0.25,58,1,910,1694,0,1
620,0,0,0,0,0.12,0,1,1041,7,1,0
9138,0,1,0,0,0.1,27,2,346,643,1,0
715,0,1,1,0,0.44,135,3,938,1705,0,1
154,0,1,0,1,0.9,220,2,208,1099,1,1
7716,1,1,1,1,0.92,180,3,684,1641,0,1
6528,1,0,0,0,0.62,172,1,970,362,0,0
2697,0,1,1,1,0.24,261,2,328,130,1,1
1383,1,1,1,0,0.6,112,5,1087,42,0,1
11,0,0,0,0,0.74,78,1,1014,608,0,0
6102,0,1,0,0,0.08,198,4,543,700,1,1
208,1,1,1,1,0.47,95,5,137,1401,0,1
5350,0,1,0,0,0.93,90,1,192,1531,0,0
9961,1,0,0,0,0.26,297,1,401,609,0,0
3658,1,0,0,0,0.44,19,2,140,607,0,0
9400,1,0,0,0,0.67,89,3,269,1420,0,0
2133,1,1,0,1,0.27,170,2,974,257,0,1
6790,0,1,1,0,0.65,327,1,52,169,1,1
294,1,0,1,1,0.08,237,1,596,43,1,1
594,0,1,1,1,0.57,296,2,1030,1109,0,1
4144,0,1,1,0,0.29,316,5,798,175,1,1
544,1,0,1,1,0.54,57,2,610,255,1,1
7674,0,0,0,1,0.3,277,3,682,78,1,0
2191,0,0,1,0,0.6,149,2,953,185,1,1
7421,1,1,0,0,0.61,338,0,354,730,0,1
1253,1,1,0,1,0.28,362,5,512,955,1,1
210,0,0,0,0,0.45,268,1,37,146,1,0
547,1,0,1,1,0.56,124,5,970,786,0,1
9867,0,0,0,0,0.5,270,2,906,982,1,0
886,0,0,1,0,0.7,17,4,1049,1583,0,0
5353,0,1,1,0,0.19,139,0,137,102,0,1
7227,0,1,1,0,0.06,208,4,376,746,1,1
8986,1,0,1,1,0.76,128,2,507,437,1,1
644,0,1,1,0,0.45,99,4,370,181,1,1
9377,1,1,0,1,0.78,244,0,229,491,1,1
3318,1,1,0,1,0.92,29,5,41,1780,0,1
9172,1,1,1,1,0.38,298,4,1021,1081,1,1
4394,0,0,1,0,0.36,19,1,200,1088,0,0
4,1,1,1,0,0.47,1,1,481,1392,0,1
9405,1,1,1,1,0.28,206,3,536,604,0,1
1601,0,0,1,0,0.34,157,0,662,1290,0,0
6433,1,0,1,1,0.12,153,0,320,1239,1,1
8824,0,1,1,1,0.89,228,5,459,583,1,1
6226,1,1,0,1,0.24,17,5,1003,1500,0,1
4012,1,0,1,1,0.32,255,4,906,379,0,1
7760,1,1,1,1,0.14,268,0,457,319,1,1
16,0,1,1,0,0.56,22,2,572,844,0,1
2540,0,0,1,0,0.92,118,4,435,689,0,0
7452,0,1,0,0,0.45,154,5,60,1602,1,0
1440,0,1,0,0,0.85,194,3,635,1373,1,1
1260,1,0,1,1,0.13,29,5,167,1185,1,1
4937,0,0,0,0,0.58,252,2,277,1521,0,0
1759,1,1,0,1,0.61,202,3,258,738,1,1
7532,0,0,1,0,0.6,285,2,449,1386,0,0
3082,0,0,0,1,0.49,63,2,661,258,0,0
7750,0,1,0,1,0.7,40,5,982,1806,0,1
1884,0,0,0,0,0.38,32,2,961,426,0,0
9004,0,1,0,0,0.21,332,2,1076,1647,1,0
5265,0,1,0,0,0.05,23,2,235,1739,1,1
9279,0,0,1,1,0.69,213,3,894,317,1,1
8870,0,1,0,1,0.2,123,3,965,704,1,1
8755,1,0,0,0,0.23,150,0,359,1823,1,0
4355,0,0,1,0,0.5,361,2,44,820,1,1
7398,0,1,0,1,0.22,246,1,131,418,1,1
3836,0,0,0,0,0.65,160,5,929,427,0,0
4164,0,0,1,1,0.72,8,1,788,1703,1,1
9131,1,0,1,1,0.19,41,0,149,1407,0,1
2156,0,1,1,0,0.38,272,1,535,1529,1,1
8138,1,0,1,1,0.95,167,5,793,1629,1,1
9951,1,1,1,1,0.26,327,1,197,1511,0,1
5956,0,0,0,0,0.08,29,2,210,1097,1,0
9714,1,1,1,0,0.81,187,5,389,1057,0,1
7858,0,1,0,0,0.07,124,3,647,195,0,0
3122,0,1,1,1,0.78,65,4,519,834,1,1
9616,0,1,1,1,0.08,77,1,490,1290,1,1
9738,1,1,0,1,0.43,65,2,450,1152,0,1
1970,0,0,0,0,0.64,111,0,790,1685,1,0
4502,0,1,1,0,0.17,302,0,599,353,1,1
5551,0,0,0,1,0.79,338,5,595,1202,1,0
5469,1,1,0,1,0.39,185,2,1088,1618,0,1
5928,0,0,1,0,1.0,262,2,323,1056,1,0
5470,0,1,1,1,0.4,358,4,562,1365,0,1
2360,1,1,0,1,0.03,55,3,282,597,1,1
7335,1,0,0,1,0.42,325,3,309,897,0,1
8734,0,0,0,0,0.03,164,2,1056,1217,0,0
8194,1,1,0,0,0.38,23,0,994,274,0,1
4892,0,0,0,0,0.52,151,5,904,424,1,0
3130,0,1,0,0,0.12,111,1,43,959,1,1
6049,0,0,1,0,0.17,328,2,170,453,1,1
9504,0,0,0,0,0.62,84,1,882,344,1,0
481,1,0,1,0,1.0,168,2,82,1769,0,1
3858,1,0,1,0,0.74,261,4,130,1449,1,1
6639,1,0,1,1,0.35,126,3,7,1357,0,1
10032,1,0,1,1,0.45,203,0,44,1354,1,1
10029,1,1,0,1,0.12,37,3,151,1341,0,1
761,1,1,1,0,0.15,98,4,52,215,1,1
5267,0,0,1,0,0.0,26,5,0,1390,1,1
538,0,0,1,0,0.95,123,0,1016,1205,1,0
2852,1,1,1,1,0.32,111,4,422,1537,1,1
1318,1,1,1,0,0.41,195,2,648,1349,1,1
5448,1,0,1,1,0.57,109,1,997,1312,0,1
6226,1,0,1,0,0.13,95,0,156,512,0,1
5824,1,0,1,1,0.22,219,2,96,1631,1,1
990,1,1,1,0,0.26,25,4,705,1458,1,1
2524,1,1,1,0,0.7,211,2,607,1172,1,1
1737,1,1,0,0,0.46,297,5,471,1681,0,1
4529,0,0,0,0,0.66,331,0,922,1209,1,0
8299,0,1,0,0,0.99,185,4,343,1552,0,0
782,0,1,0,1,0.12,329,3,966,1374,0,1
1448,1,1,0,1,0.9,306,0,632,985,0,1
6295,0,0,1,0,0.49,202,4,929,445,1,0
1158,1,0,1,1,0.53,297,0,179,1487,1,1
362,0,0,0,0,0.48,181,1,198,1087,0,0
8709,1,0,1,1,0.92,153,4,611,619,1,1
1322,1,1,0,1,0.93,22,3,363,1551,0,1
4580,1,0,0,1,0.19,363,1,326,914,0,1
726,1,1,1,1,0.27,11,0,1039,683,1,1
8326,1,1,1,1,0.34,305,5,461,1521,1,1
2693,1,0,0,1,0.19,143,3,779,1645,0,1
2357,1,1,1,1,0.63,112,5,372,646,1,1
688,0,1,0,1,0.07,157,1,743,1376,0,1
6900,1,0,1,1,0.39,18,4,276,1361,1,1
3498,0,1,0,0,0.06,107,4,732,1143,1,1
3707,1,0,0,1,0.17,349,1,344,379,1,1
1827,0,0,0,1,0.14,286,5,322,497,0,1
2441,0,1,0,1,0.48,105,2,718,1240,1,1
1047,0,0,0,0,0.77,259,2,417,1686,1,0
3960,1,1,1,1,0.81,175,1,88,1056,0,1
1537,0,0,1,0,0.43,166,3,322,524,1,1
6997,1,0,1,0,0.07,67,5,462,105,1,1
5507,1,1,1,1,0.28,172,5,1044,1345,1,1
484,0,0,1,1,0.32,208,2,14,263,1,1
2731,1,0,0,0,0.12,337,2,483,1296,0,1
1490,0,1,1,0,0.7,124,0,1022,1422,0,1
6477,0,0,1,0,0.09,85,5,673,1477,0,0
6389,0,0,0,0,0.9,125,4,81,868,1,0
7735,0,1,0,1,0.83,140,4,183,767,1,1
9192,1,0,1,0,0.95,35,0,1003,662,0,0
9554,1,0,1,1,0.95,211,1,773,886,0,1
7833,0,1,0,1,0.03,86,1,847,250,1,1
3091,1,1,0,1,0.17,202,3,312,223,0,1
7620,1,1,1,0,0.33,261,4,381,97,1,1
9579,0,1,1,0,0.41,60,2,167,333,0,1
8363,1,1,1,1,0.32,303,0,332,1708,0,1
7202,0,0,1,1,0.95,173,2,537,107,1,1
6722,0,0,1,1,0.02,153,0,1078,1458,1,1
8874,0,1,1,1,0.35,139,2,204,826,0,1
9369,0,1,1,0,0.61,191,1,588,955,1,1
